id,model,user_id,currency,amount,date,type,is_debit,description,__typename
4254949e-4961-4a2c-a4b7-f101778fe5c2,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1600,2023-06-01 16:48:31+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
03ed12cc-395e-4d36-bfff-8cf59e1d0b5d,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,7000,2023-06-01 16:47:42+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
683fe070-4ede-4922-bf01-0c37ef59145b,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,7000,2023-06-01 16:46:52+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
feee00c9-f9c1-452d-be70-ca91964734b3,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,9254,2023-06-01 16:46:04+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
c6a9a1b8-8c15-4ac4-bec5-452528b62e2e,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,20000,2023-05-31 20:47:37+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
b85d669d-0cb4-4cf3-9da1-9bac9728a11e,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,799,2023-05-31 19:49:50+00:00,31,1.0,"CRV*ZILCH *, London, GB CD 4309",transactions_view
00a85651-919e-44ae-817f-4d256bffe12f,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,18000,2023-05-31 19:47:55+00:00,31,1.0,"CRV*ZILCH * PERKS AT, London, GB CD 4309",transactions_view
d4d0b1c4-309d-46ae-bef6-b7ebfc6a5dd8,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1499,2023-05-31 19:21:14+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
ac3f1ed4-612a-4719-8a68-ededd9eb00ab,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,8042,2023-05-31 19:19:22+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
79f2df8a-e55b-40a0-89fe-c499a89a74b4,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,7392,2023-05-31 19:19:00+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
4e827b0d-f100-4357-ae26-235a84b08c9d,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,15000,2023-05-31 14:59:31+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
484c54e6-8a95-4768-a512-ae7ae7d285ea,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2000,2023-05-31 14:57:03+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
f4b428aa-8a9d-48be-814b-34ffbdbe72c2,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,3780,2023-05-31 13:57:21+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
d75e255e-8e1d-4b1b-b5c4-5e73f4a6f68b,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,100000,2023-05-31 13:37:40+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
5125cb89-0ac9-4b05-a001-b231790edeeb,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,4,2023-05-31 13:22:46+00:00,31,1.0,"CRV*GOOGLE*CLOUD TFL7MT, London, GB CD 4309",transactions_view
ba8b4e32-c731-4e62-b42e-778ae8b2a9e1,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,15000,2023-05-31 13:19:48+00:00,31,1.0,"CRV*PAYPAL *annaadeniji, London, GB CD 4309",transactions_view
12914f36-db9d-4acc-89af-2e870cac97a5,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,3514,2023-05-31 13:17:19+00:00,31,1.0,"CRV*COSTCO PFS, London, GB CD 4309",transactions_view
641685fe-8374-47fb-b3a7-4044b153a2c7,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1735,2023-05-31 13:16:28+00:00,31,1.0,"CRV*ZILCH * trainline, London, GB CD 4309",transactions_view
17a8085a-1560-41b3-81b0-eacd0282cf56,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1735,2023-05-31 13:12:59+00:00,31,1.0,"CRV*ZILCH * TSGN, London, GB CD 4309",transactions_view
3b8af3fd-1bad-4ddd-87e8-8ea29db4f5d9,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,12616,2023-05-31 13:11:53+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
2833a14e-a988-4883-a2ab-81f5984355a7,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,18964,2023-05-31 13:11:19+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
9275b46a-2006-47bf-8f0a-ce60151bb4f3,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,32779,2023-05-31 13:02:05+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
abada92e-9575-448e-abb6-f30b53cbeeb2,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,56899,2023-05-31 12:50:07+00:00,31,1.0,"CRV*ZILCH * FLANNELS., London, GB CD 4309",transactions_view
3efa2b4b-353b-497f-a1bc-6689963fb2e6,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,100000,2023-05-31 12:40:47+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
9caebeeb-c3f2-4f10-a5ce-3e7ad881e4e6,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,865,2023-05-31 12:32:31+00:00,31,1.0,"CRV*EASYJET DNATA IN FLIG, London, GB CD 4309",transactions_view
1e43965c-0ced-49fd-873a-3288b586db17,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1704,2023-05-31 12:26:20+00:00,31,1.0,"CRV*Drink n Sink, London, GB CD 4309",transactions_view
7472d831-3aec-4b6e-8e14-6718eb2c161f,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1337,2023-05-31 12:26:02+00:00,31,1.0,"CRV*Renes Croissanterie, London, GB CD 4309",transactions_view
48b5828e-82ce-465a-adc8-2fbc9a113679,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,218,2023-05-31 12:25:46+00:00,31,1.0,"CRV*Spar Warmoesstraat, London, GB CD 4309",transactions_view
b1991b50-cd16-482d-8706-3b76bba0150c,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2620,2023-05-31 12:25:30+00:00,31,1.0,"CRV*Ns Schiphol, London, GB CD 4309",transactions_view
53f95b48-0c48-4dcc-be17-57a69f9f9988,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1189,2023-05-31 12:24:05+00:00,31,1.0,"CRV*SSP UK LTD, London, GB CD 4309",transactions_view
bfcd3608-4ebb-43b9-bb1e-e8d8f64324d3,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,200,2023-05-31 12:23:45+00:00,31,1.0,"CRV*BOOTS 2120, London, GB CD 4309",transactions_view
38a5fa82-f8ad-47c0-b248-33fc87390532,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,5256,2023-05-31 12:23:12+00:00,31,1.0,"CRV*NORTON GREEN CAR CENT, London, GB CD 4309",transactions_view
e761701c-f35d-4061-b25e-cce9a776e011,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,515,2023-05-31 12:22:41+00:00,31,1.0,"CRV*CINEWORLD, London, GB CD 4309",transactions_view
43b3e545-44be-435f-8b29-640a77c6f547,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1394,2023-05-31 12:22:17+00:00,31,1.0,"CRV*Cineworld, London, GB CD 4309",transactions_view
72b9b6f2-3f10-4ade-ae59-819f77e56d5c,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,494,2023-05-31 12:21:54+00:00,31,1.0,"CRV*Cineworld, London, GB CD 4309",transactions_view
35a450b9-63f7-439e-bf1a-92409b917b7f,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2900,2023-05-31 11:59:36+00:00,31,1.0,"CRV*THE O2 ARENA, London, GB CD 4309",transactions_view
b658587e-e32e-49f4-9c48-d7011e4e7b2e,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1265,2023-05-31 11:59:14+00:00,31,1.0,"CRV*THE O2 ARENA, London, GB CD 4309",transactions_view
f145a79b-2a9b-4428-bfeb-3ae9432b76bc,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2900,2023-05-31 11:58:57+00:00,31,1.0,"CRV*THE O2 ARENA, London, GB CD 4309",transactions_view
f1edf1d5-5303-4c02-8a94-c625db7e01b1,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1400,2023-05-31 11:57:27+00:00,31,1.0,"CRV*PRIME BURGER ST PANCR, London, GB CD 4309",transactions_view
6ea207bc-26df-4801-8e2f-9b6fc9b111c7,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1375,2023-05-31 11:56:39+00:00,31,1.0,"CRV*TSGN, London, GB CD 4309",transactions_view
ad6c4318-259f-46ee-8f99-ab14822ac7df,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2100,2023-05-31 11:56:10+00:00,31,1.0,"CRV*SLUG   LETTUCE   POPW, London, GB CD 4309",transactions_view
ea71198d-4f59-4f4d-981c-3f89fad93f39,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2190,2023-05-31 11:55:14+00:00,31,1.0,"CRV*SLUG   LETTUCE   POPW, London, GB CD 4309",transactions_view
4fb5304d-0e66-4cbe-beda-9a9439ee74b8,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,810,2023-05-31 11:54:20+00:00,31,1.0,"CRV*SLUG   LETTUCE   POPW, London, GB CD 4309",transactions_view
557885c6-8283-4e91-8b71-19d2382331da,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1630,2023-05-31 11:54:01+00:00,31,1.0,"CRV*SLUG   LETTUCE   POPW, London, GB CD 4309",transactions_view
b9ab07c8-a346-42be-9070-2b392e6a65df,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1425,2023-05-31 11:53:29+00:00,31,1.0,"CRV*ZILCH * NANDOS.CO, London, GB CD 4309",transactions_view
d5de15c1-d58f-452b-8bd1-34ed306c8c80,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,710,2023-05-31 11:53:06+00:00,31,1.0,"CRV*SLUG   LETTUCE   POPW, London, GB CD 4309",transactions_view
0837744e-6271-404d-bdad-2776363b68a4,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,4750,2023-05-31 11:52:48+00:00,31,1.0,"CRV*Barrio Watford, London, GB CD 4309",transactions_view
1b7fae09-d587-4b61-bbea-48fc3ceeac83,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,3800,2023-05-31 11:52:30+00:00,31,1.0,"CRV*Barrio Watford, London, GB CD 4309",transactions_view
b4d0a545-5631-4361-bc14-49c78b2b0898,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1150,2023-05-31 11:52:12+00:00,31,1.0,"CRV*Barrio Watford, London, GB CD 4309",transactions_view
42a60ada-df2c-4880-9530-87439190700e,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,139,2023-05-31 11:51:48+00:00,31,1.0,"CRV*GOOGLE *YouTubePremiu, London, GB CD 4309",transactions_view
1265dbf9-e619-459f-b6d9-661a506447d2,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,500,2023-05-31 11:50:52+00:00,31,1.0,"CRV*ZILCH * AIRTIME R, London, GB CD 4309",transactions_view
512c3788-1a0b-4e7c-94e9-4fbceaf5cbfd,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2459,2023-05-31 11:49:56+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
e59c35c6-089d-4179-ba55-4ed3d2d8f3b8,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1735,2023-05-31 11:48:42+00:00,31,1.0,"CRV*ZILCH * trainline, London, GB CD 4309",transactions_view
14c2d380-c019-4c3e-80b5-b0cbe9e01525,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1400,2023-05-31 11:46:52+00:00,31,1.0,"CRV*ZILCH * JAMDOUGHN, London, GB CD 4309",transactions_view
6d77cdc7-58f3-4631-a407-aaf04da05837,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-05-30 15:16:21+00:00,31,1.0,"CRV*KLARNA AB, London, GB CD 4309",transactions_view
8ec24104-0f57-4c8e-8c3f-b6cf1093e151,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,20000,2023-05-30 15:12:07+00:00,31,1.0,"CRV*KLARNA AB, London, GB CD 4309",transactions_view
2728c781-d188-43a2-a5b4-2343eaa15650,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-05-30 15:01:57+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
f63ab9d3-cb55-4202-88a2-cca9d1c87be1,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,9000,2023-05-30 14:38:44+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
0ce3c10f-ee20-43c8-87cb-d19d6b96ecb1,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-05-29 17:19:00+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
045e914a-ebcb-42b7-8c13-45b429081502,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-05-29 17:17:02+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
fe3113e3-9802-453e-9aef-2911d8f25363,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-05-29 17:06:03+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
159e2c8f-b456-4fa3-bfcb-dab610261a58,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-05-29 16:57:19+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
c9c815ca-899d-4547-bc00-b917195710dd,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-05-29 16:52:06+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
c29f1880-0b67-4eec-ade0-96a1d91336e7,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2000,2023-05-29 16:38:05+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
9abff5b0-cb67-4c03-a1dc-193a59987014,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-05-29 16:34:57+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
951f78dd-e7df-4397-94f4-5771eb1f78d3,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,11946,2023-05-29 15:42:58+00:00,31,1.0,"CRV*KLARNA AB, London, GB CD 4309",transactions_view
04da67ee-3554-4e3d-ad2e-b17da72c3068,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1500,2023-05-29 15:41:58+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
d0d5dee8-5922-459d-8c74-2ac1825456d9,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,4298,2023-05-29 15:38:54+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
739bb528-e582-44d7-a23c-9dfa5ca62e73,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,4000,2023-05-29 15:29:44+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
b6232fa8-dd25-4642-bc91-da3773fcbf60,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1100,2023-05-29 14:09:35+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
e8ae09d3-f36c-4068-a680-25eaafcac0f3,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-05-28 15:33:15+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
cfac552b-7b8b-490d-b816-0292bf5fc59b,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-05-28 15:30:59+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
86e343d7-6d2a-4d28-834a-1b0b4a30d722,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,8945,2023-05-28 14:32:17+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
c4bac9bc-06dd-48b1-aa90-78c6d112c923,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,24431,2023-05-28 14:30:58+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
34194fc2-6c6d-417c-9d32-de762466125b,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,11220,2023-05-28 14:30:19+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
39157520-5550-4972-a962-cf8a638f7071,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,4821,2023-05-28 14:29:40+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
0825bbac-9f22-4d79-abb1-a960890fb861,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,300,2023-05-28 14:28:58+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
21e62d51-a07e-4524-a120-bf7866aaa8d4,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,200,2023-05-26 20:25:10+00:00,31,1.0,"CRV*ZILCH *, London, GB CD 4309",transactions_view
3c95c3e9-cef0-4d7e-ad84-997757239879,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1735,2023-05-26 20:24:32+00:00,31,1.0,"CRV*ZILCH * Trainline, London, GB CD 4309",transactions_view
b5d1e0dc-541f-478a-a012-828fe8ccfad0,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,7000,2023-05-26 16:06:52+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
3df50d7e-76ee-4ee6-adc8-4ba5d6a08410,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,12900,2023-05-26 08:13:57+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
707228e6-608a-4020-909a-7b959dd04fc2,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,59418,2023-05-26 02:12:41+00:00,35,1.0,"Refund - CRV*Klarna, London, GB CD 4309",transactions_view
d61be9b2-446b-46b2-b473-0c8f22424da7,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-05-25 23:01:11+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
34ff0b47-483a-411a-b24d-aae4cd9939b7,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,3000,2023-05-25 23:00:55+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
d08c2ec6-d45b-4771-9c40-910804d51351,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,3609,2023-05-25 22:03:38+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
e7c791c8-b88e-4701-8771-af9afbfa1300,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1499,2023-05-25 22:01:54+00:00,35,1.0,"Refund - CRV*Block Code UAB, London, GB CD 4309",transactions_view
279ae3f9-a3fd-4867-a423-8928f64364f1,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,3016,2023-05-25 21:58:07+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
155e1ce1-46e1-4b3c-ace4-36e24e585d5c,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,97,2023-05-25 21:50:03+00:00,31,1.0,"CRV*ZILCH., London, GB CD 4309",transactions_view
314cc90e-b00f-47e7-9215-4b965bed8a26,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,30000,2023-05-25 19:45:30+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
8652b673-6df7-41e0-ad9c-3546247b104d,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,4006,2023-05-25 19:15:18+00:00,31,1.0,"CRV*TESCO PAY AT PUMP 419, London, GB CD 4309",transactions_view
3bf16dd3-8992-4f1c-b999-cce7577e8a90,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,3000,2023-05-25 19:13:39+00:00,31,1.0,"CRV*ASDA PETROL, London, GB CD 4309",transactions_view
02cae970-8438-4c2f-917a-9d5ecb2d9326,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1506,2023-05-25 19:12:34+00:00,31,1.0,"CRV*SHELL Watford Road, London, GB CD 4309",transactions_view
0e5c1647-e73b-49e4-b60a-0218bc6537fe,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-05-25 18:48:17+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
89ba6cde-3271-4cf5-b2dc-cb356cc9571c,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,6000,2023-05-25 18:47:37+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
82766070-6595-47d1-9c27-0dae3ab31663,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,16999,2023-05-25 18:46:38+00:00,31,1.0,"CRV*Klarna, London, GB CD 4309",transactions_view
857ca0ff-8bc7-411b-800f-7dfe25a1a7df,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,20000,2023-05-25 13:24:55+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
860dc30d-3ee6-49bb-99a4-cc00cc665412,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,6000,2023-05-25 13:19:52+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
bbce644f-31e2-4c3a-a35a-50c335a59c0f,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,30000,2023-05-25 12:45:07+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
84767fe0-0851-455c-b8e9-5a357e9e5117,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,5000,2023-05-25 12:25:40+00:00,31,1.0,"CRV*ZILCH., London, GB CD 4309",transactions_view
190dbf86-bc69-4d5b-8d05-0349f19d884e,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,500,2023-05-25 12:22:26+00:00,31,1.0,"CRV*ZILCH., London, GB CD 4309",transactions_view
68ef6170-d921-4d00-82f9-8d4326453ce7,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,500,2023-05-25 12:22:01+00:00,31,1.0,"CRV*ZILCH., London, GB CD 4309",transactions_view
63b59b23-92fa-430c-a559-4813f930eadf,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2000,2023-05-25 12:21:38+00:00,31,1.0,"CRV*ZILCH., London, GB CD 4309",transactions_view
a085ac92-079c-4537-bd8a-8373221530d8,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,799,2023-05-25 12:20:05+00:00,31,1.0,"CRV*T K MAXX LTD, London, GB CD 4309",transactions_view
15d3cb39-0380-4adc-bcdf-b8f875662477,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,900,2023-05-25 12:18:45+00:00,31,1.0,"CRV*ZILCH., London, GB CD 4309",transactions_view
873dc7a1-4994-4124-954e-4e9bf48afc5f,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-05-25 12:15:59+00:00,31,1.0,"CRV*ZILCH., London, GB CD 4309",transactions_view
626b0203-fa92-4427-9d9a-50ab309c36ff,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,850,2023-05-25 12:15:33+00:00,31,1.0,"CRV*ZILCH., London, GB CD 4309",transactions_view
2a68e9a2-c1c9-4832-b03c-dd7ff6ed2a06,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1645,2023-05-25 11:51:53+00:00,31,1.0,"CRV*NANDOS GATWICK SOUTH, London, GB CD 4309",transactions_view
a6293475-5f42-4e3d-890c-f32ca6253012,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,13714,2023-05-25 11:51:28+00:00,31,1.0,"CRV*MERPAGO*COCOBONGO, London, GB CD 4309",transactions_view
682ab558-2c2b-4fac-8866-b114776740c0,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,100,2023-05-25 11:50:26+00:00,31,1.0,"CRV*ZILCH * AIRTIME R, London, GB CD 4309",transactions_view
565d54d8-9f19-419f-94c6-103836f06490,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1735,2023-05-25 11:48:35+00:00,31,1.0,"CRV*ZILCH *, London, GB CD 4309",transactions_view
669c9bec-c799-4889-9eeb-86c0b54b82a9,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,850,2023-05-25 11:47:57+00:00,31,1.0,"CRV*ZILCH * vatios mo, London, GB CD 4309",transactions_view
cdebc13b-c696-4e19-8c13-23508f917b3d,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1500,2023-05-25 11:41:35+00:00,29,0.0,Plutus - Load a card with deposit,transactions_view
bc9041a7-5ad0-4bdd-82b6-181a6ef01e75,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-05-25 10:46:45+00:00,31,1.0,"CRV*ZILCH * The Vouch, London, GB CD 4309",transactions_view
18816558-b1e4-4d19-93af-175607f8c4a4,ContisTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-05-25 10:46:25+00:00,31,1.0,"CRV*ZILCH * The Vouch, London, GB CD 4309",transactions_view
